;duration;gross;budget;imdb_score;movie_facebook_likes;color;content_rating;country;language
416;130.0;50016394.0;70000000;6.2;0;Color;PG-13;USA;English
417;145.0;57010853.0;85000000;7.3;0;Color;PG-13;USA;English
418;104.0;62494975.0;85000000;6.0;0;Color;PG-13;USA;English
419;97.0;46440491.0;100000000;7.1;0;Color;PG;UK;English
420;178.0;44606335.0;90000000;7.1;10000;Color;PG-13;USA;English
421;108.0;40048332.0;85000000;5.5;941;Color;R;USA;English
423;106.0;64933670.0;85000000;5.6;18000;Color;PG;USA;English
424;112.0;31494270.0;60000000;7.5;36000;Color;PG-13;USA;English
425;135.0;31111260.0;60000000;5.4;0;Color;PG-13;USA;English
426;109.0;123307945.0;65000000;4.3;374;Color;PG-13;USA;English
427;86.0;153288182.0;84000000;4.9;0;Color;PG;USA;English
428;95.0;13401683.0;35000000;7.1;46000;Color;R;UK;English
429;107.0;137340146.0;70000000;6.4;7000;Color;PG-13;USA;English
431;82.0;43575716.0;85000000;4.3;0;Color;PG;USA;English
432;88.0;80170146.0;85000000;6.1;0;Color;PG-13;USA;English
433;120.0;75754670.0;85000000;7.0;3000;Color;PG-13;USA;English
434;162.0;33048353.0;65000000;7.7;12000;Color;R;USA;English
435;123.0;34543701.0;82000000;5.9;0;Color;PG-13;USA;English
436;101.0;242589580.0;81000000;6.7;0;Color;PG-13;USA;English
437;113.0;102981571.0;80000000;6.5;57000;Color;R;USA;English
438;110.0;180965237.0;80000000;7.1;0;Color;PG-13;USA;English
439;142.0;407999255.0;78000000;7.3;140000;Color;PG-13;USA;English
440;102.0;254455986.0;80000000;6.5;56000;Color;R;USA;English
441;126.0;162831698.0;80000000;7.0;0;Color;PG-13;USA;English
442;83.0;155019340.0;80000000;6.8;0;Color;PG;USA;English
443;85.0;145771527.0;80000000;7.2;0;Color;PG;USA;English
445;120.0;140459099.0;75000000;6.1;0;Color;PG-13;USA;English
446;116.0;53215979.0;84000000;6.7;22000;Color;PG-13;USA;English
447;113.0;158115031.0;82000000;6.4;0;Color;PG-13;USA;English
448;87.0;133103929.0;75000000;4.4;0;Color;G;USA;English
449;101.0;133668525.0;80000000;5.4;14000;Color;PG-13;USA;English
450;110.0;130313314.0;80000000;6.5;0;Color;PG-13;USA;English
451;128.0;124590960.0;80000000;6.7;0;Color;PG-13;USA;English
452;138.0;127968405.0;80000000;8.1;53000;Color;R;USA;English
453;88.0;120136047.0;80000000;5.6;0;Color;PG-13;Germany;English
454;91.0;128200012.0;75000000;6.3;0;Color;PG;USA;English
455;138.0;112225777.0;80000000;7.3;11000;Color;R;USA;English
456;99.0;109993847.0;80000000;6.1;0;Color;PG;USA;English
457;117.0;104054514.0;80000000;7.7;0;Color;R;USA;English
458;117.0;103028109.0;80000000;6.4;19000;Color;PG-13;USA;English
460;123.0;101087161.0;75000000;6.8;0;Color;R;USA;English
461;118.0;101111837.0;80000000;6.6;0;Color;PG-13;USA;English
462;154.0;95632614.0;79000000;7.2;0;Color;R;USA;English
463;118.0;94822707.0;80000000;6.9;20000;Color;R;USA;English
464;90.0;92969824.0;80000000;5.2;0;Color;PG;USA;English
465;113.0;91188905.0;80000000;4.9;0;Color;PG-13;USA;English
466;88.0;90443603.0;80000000;6.3;0;Color;PG;USA;English
467;93.0;82226474.0;65000000;5.6;0;Color;PG;USA;English
468;104.0;79363785.0;80000000;5.5;0;Color;PG-13;USA;English
469;135.0;76081498.0;75000000;6.7;0;Color;R;USA;English
470;134.0;85707116.0;68000000;7.6;82000;Color;R;USA;English
471;98.0;74329966.0;70000000;5.7;0;Color;PG-13;USA;English
472;80.0;100169068.0;80000000;4.6;0;Color;PG;USA;English
473;83.0;73215310.0;80000000;7.0;4000;Color;G;USA;English
474;102.0;80360866.0;80000000;5.2;0;Color;PG;USA;English
475;130.0;69102910.0;80000000;5.1;0;Color;PG-13;USA;English
476;129.0;65948711.0;80000000;6.6;0;Color;R;USA;English
478;89.0;169692572.0;80000000;6.7;16000;Color;PG;USA;English
480;74.0;60507228.0;80000000;7.3;607;Color;G;USA;English
481;96.0;56684819.0;80000000;5.9;3000;Color;PG-13;USA;English
482;114.0;50628009.0;90000000;5.6;0;Color;PG;USA;English
483;99.0;69772969.0;80000000;6.5;0;Color;R;USA;English
484;129.0;45356386.0;75000000;5.9;951;Color;PG;USA;Spanish
485;113.0;55350897.0;85000000;7.0;32000;Color;PG-13;USA;English
486;90.0;39442871.0;80000000;5.3;0;Color;PG-13;USA;English
487;118.0;37899638.0;88000000;5.9;0;Color;PG-13;USA;English
488;106.0;37754208.0;70000000;6.3;0;Color;PG-13;USA;English
491;89.0;38542418.0;80000000;6.3;0;Color;PG-13;USA;English
492;145.0;34566746.0;80000000;7.3;0;Color;PG-13;USA;English
493;114.0;32885565.0;80000000;5.8;0;Color;PG-13;USA;English
494;87.0;36073232.0;80000000;5.2;0;Color;PG;USA;English
495;119.0;21471685.0;44000000;2.4;0;Color;PG-13;USA;English
496;91.0;20950820.0;80000000;5.7;665;Color;PG;Germany;English
497;118.0;19673424.0;80000000;5.8;0;BlackandWhite;PG-13;USA;English
498;116.0;19480739.0;80000000;5.6;0;Color;PG-13;USA;English
499;177.0;17593391.0;80000000;6.0;0;Color;R;USA;English
500;97.0;18318000.0;80000000;5.8;964;Color;G;Australia;English
501;106.0;27356090.0;90000000;6.0;21000;Color;PG-13;USA;English
502;106.0;17473245.0;70000000;5.7;995;Color;PG-13;USA;English
503;94.0;15131330.0;86000000;6.0;941;Color;PG;France;English
504;104.0;19406406.0;40000000;7.8;0;Color;G;France;French
505;102.0;1891821.0;52000000;4.2;785;Color;PG-13;UK;English
506;105.0;23219748.0;80000000;5.6;20000;Color;PG-13;Canada;English
508;135.0;170708996.0;58000000;8.2;29000;Color;PG-13;USA;English
509;73.0;422783777.0;45000000;8.5;17000;Color;G;USA;English
510;94.0;103812241.0;79000000;5.8;0;Color;PG;USA;English
511;95.0;119793567.0;78000000;6.5;15000;Color;PG;USA;English
512;124.0;92930005.0;78000000;7.2;0;Color;R;Germany;English
513;136.0;67286731.0;100000000;6.7;0;Color;PG-13;USA;English
514;91.0;74158157.0;79000000;3.4;0;Color;PG;USA;English
515;107.0;127083765.0;76000000;5.9;0;Color;PG-13;USA;English
516;108.0;1339152.0;81200000;7.8;31000;Color;PG;France;English
517;99.0;15071514.0;80000000;5.9;0;Color;PG-13;USA;English
518;92.0;26000610.0;76000000;4.1;413;Color;PG;USA;English
519;87.0;323505540.0;75000000;6.8;36000;Color;PG;Japan;English
520;110.0;66462600.0;78000000;5.8;0;BlackandWhite;PG-13;USA;English
521;98.0;368049635.0;76000000;7.5;56000;Color;PG;USA;English
522;154.0;306124059.0;75000000;6.9;16000;Color;PG-13;USA;English
523;129.0;229074524.0;73000000;6.5;0;Color;PG-13;USA;English
524;86.0;193136719.0;75000000;6.9;0;Color;PG;USA;English
525;109.0;35286428.0;76000000;7.9;17000;Color;R;USA;English
526;104.0;157299717.0;75000000;7.4;0;Color;PG-13;USA;English
527;110.0;134568845.0;75000000;6.7;0;Color;R;USA;English
528;136.0;134006721.0;75000000;7.4;51000;Color;R;USA;English
529;115.0;195329763.0;80000000;6.9;0;Color;PG;USA;English
530;99.0;120776832.0;75000000;6.8;11000;Color;PG-13;USA;English
531;117.0;118823091.0;75000000;6.7;0;Color;PG;USA;English
532;125.0;41814863.0;50000000;5.1;893;Color;R;USA;English
533;110.0;97360069.0;75000000;4.1;509;Color;PG;USA;English
534;125.0;117698894.0;75000000;7.3;105000;Color;PG-13;USA;English
535;102.0;162001186.0;80000000;6.0;12000;Color;PG-13;USA;English
536;128.0;77032279.0;60000000;7.3;16000;Color;PG-13;USA;English
538;100.0;73023275.0;35000000;5.4;1000;Color;PG;USA;English
539;124.0;68473360.0;75000000;5.9;0;Color;PG-13;USA;English
540;102.0;66636385.0;75000000;7.1;0;Color;R;USA;English
541;90.0;160762022.0;75000000;6.0;0;Color;PG;USA;English
542;130.0;103338338.0;70000000;6.5;0;Color;PG-13;USA;English
544;118.0;55808744.0;53000000;5.7;0;Color;PG-13;USA;English
545;163.0;47379090.0;70000000;7.6;0;Color;R;France;English
546;142.0;43426961.0;70000000;6.6;0;Color;R;USA;English
547;100.0;47000485.0;75000000;5.4;0;Color;PG-13;USA;English
548;116.0;45434443.0;75000000;7.3;43000;Color;PG-13;USA;English
549;131.0;42044321.0;80000000;6.5;0;Color;PG-13;USA;English
550;91.0;73661010.0;75000000;6.6;0;Color;PG;USA;English
551;123.0;41523271.0;80000000;6.6;0;Color;PG-13;USA;English
552;134.0;37600435.0;55000000;5.9;0;Color;PG-13;USA;English
553;148.0;39251128.0;75000000;6.7;0;Color;PG-13;USA;English
554;110.0;83503161.0;75000000;6.1;30000;Color;R;USA;English
555;113.0;34636443.0;52000000;6.6;0;Color;R;USA;English
556;94.0;22751979.0;75000000;6.6;0;Color;PG;USA;English
557;116.0;30013346.0;75000000;5.3;648;Color;PG-13;USA;English
558;99.0;14567883.0;75000000;6.0;0;Color;R;UK;English
560;93.0;5409517.0;75000000;4.7;683;Color;PG-13;USA;English
561;113.0;21009180.0;45000000;6.1;1000;Color;PG-13;USA;English
562;106.0;94999143.0;75000000;7.2;0;Color;PG-13;USA;English
563;91.0;336029560.0;74000000;6.4;70000;Color;PG;USA;English
564;128.0;36381716.0;82000000;6.1;42000;Color;PG-13;USA;English
565;98.0;55585389.0;69000000;5.9;880;Color;R;USA;English
566;134.0;36976367.0;75000000;6.0;0;Color;PG-13;USA;English
567;97.0;107225164.0;73000000;6.3;14000;Color;PG;USA;English
568;112.0;70224196.0;70000000;5.6;0;Color;PG-13;USA;English
569;153.0;51814190.0;75000000;6.4;0;Color;R;USA;English
570;110.0;47456450.0;70000000;7.1;0;Color;R;USA;English
571;122.0;148213377.0;73000000;6.6;0;Color;PG-13;USA;English
572;87.0;112950721.0;72000000;4.6;266;Color;PG;USA;English
573;178.0;75600000.0;72000000;8.4;17000;Color;R;USA;English
574;125.0;62647540.0;70000000;7.1;0;Color;R;Germany;English
575;87.0;183132370.0;75000000;7.4;0;Color;PG-13;USA;English
576;152.0;27796042.0;72000000;6.9;0;Color;PG;USA;English
577;116.0;32616869.0;72000000;4.5;886;Color;PG-13;USA;English
578;109.0;18947630.0;59660000;7.1;2000;Color;PG;France;English
579;108.0;114195633.0;60000000;6.5;0;Color;PG-13;USA;English
580;85.0;144156464.0;71500000;5.3;694;Color;PG-13;USA;English
581;106.0;227965690.0;72000000;6.7;0;Color;PG-13;USA;English
582;93.0;436471036.0;150000000;7.2;0;Color;PG;USA;English
583;117.0;244052771.0;120000000;7.2;0;Color;G;USA;English
584;116.0;152149590.0;70000000;5.5;0;Color;PG;USA;English
585;132.0;141204016.0;70000000;5.8;10000;Color;PG-13;USA;English
586;92.0;162495848.0;74000000;6.0;16000;Color;PG;USA;English
587;139.0;136448821.0;80000000;6.6;1000;Color;R;USA;English
588;153.0;120523073.0;75000000;8.3;42000;Color;R;USA;English
589;142.0;119654900.0;70000000;6.7;13000;Color;PG;USA;English
590;101.0;72660029.0;100000000;6.0;21000;Color;PG-13;USA;English
591;124.0;117541000.0;70000000;7.1;0;Color;R;USA;English
592;117.0;116643346.0;80000000;6.0;0;Color;PG-13;USA;English
594;141.0;100614858.0;68000000;6.9;0;Color;R;USA;English
595;110.0;42272747.0;70000000;5.6;0;Color;PG-13;USA;English
596;109.0;80281096.0;60000000;5.6;0;Color;PG-13;USA;English
597;88.0;219613391.0;75000000;4.5;2000;Color;PG;USA;English
598;124.0;78120196.0;75000000;7.1;5000;Color;R;USA;English
599;119.0;98895417.0;70000000;6.5;45000;Color;R;USA;English
600;103.0;70117571.0;58000000;6.4;1000;Color;PG;USA;English
601;116.0;83552429.0;70000000;5.8;25000;Color;PG-13;USA;English
602;125.0;66257002.0;70000000;8.0;26000;Color;PG-13;USA;English
603;125.0;65012000.0;70000000;6.2;0;Color;R;USA;English
604;146.0;79883359.0;66000000;7.2;28000;BlackandWhite;PG-13;USA;English
605;118.0;78031620.0;70000000;6.1;34000;Color;PG-13;USA;English
606;171.0;54222000.0;69500000;7.6;0;Color;PG-13;USA;English
607;136.0;52474616.0;70000000;6.3;13000;Color;PG-13;USA;English
608;92.0;55942830.0;70000000;6.3;37000;Color;PG-13;USA;English
609;116.0;40932372.0;70000000;6.3;0;Color;R;USA;English
610;127.0;38345403.0;70000000;7.7;15000;Color;PG-13;UK;English
611;136.0;37901509.0;70000000;7.0;0;Color;PG-13;USA;English
612;111.0;48430355.0;70000000;5.3;0;Color;PG-13;USA;English
613;116.0;30157016.0;70000000;5.6;792;Color;PG-13;USA;English
614;113.0;28031250.0;60000000;5.2;0;Color;R;UK;English
615;97.0;33105600.0;70000000;5.4;531;Color;PG-13;USA;English
616;88.0;62321039.0;70000000;6.4;24000;Color;R;USA;English
617;136.0;38509342.0;75000000;5.9;33000;Color;PG-13;USA;English
618;125.0;19076815.0;60000000;6.3;997;Color;R;USA;English
619;116.0;25093607.0;35000000;6.5;17000;Color;R;UK;English
620;98.0;18990542.0;70000000;3.0;584;Color;R;USA;English
621;91.0;14294842.0;70000000;3.6;391;Color;R;USA;English
622;97.0;19819494.0;70000000;5.8;815;Color;R;USA;English
623;95.0;13596911.0;70000000;6.2;2000;Color;PG;USA;English
625;133.0;7097125.0;70000000;5.4;11000;Color;R;USA;English
626;106.0;37760080.0;70000000;6.1;0;Color;PG;USA;English
627;116.0;5851188.0;70000000;4.2;764;Color;R;UK;English
628;115.0;25121291.0;50000000;6.7;34000;Color;R;USA;English
629;99.0;18821279.0;70000000;4.2;12000;Color;PG-13;USA;English
630;124.0;118471320.0;68000000;6.4;0;Color;PG-13;USA;English
631;124.0;300523113.0;68000000;4.9;29000;Color;PG-13;USA;English
632;124.0;71069884.0;68000000;6.8;0;Color;R;USA;English
633;87.0;251501645.0;69000000;7.7;31000;Color;PG;USA;English
634;105.0;35324232.0;68000000;5.6;617;Color;R;USA;English
635;125.0;81257500.0;68000000;6.4;30000;Color;R;USA;English
636;141.0;617840.0;70000000;7.2;29000;Color;R;Spain;English
637;121.0;29655590.0;65000000;6.0;0;Color;PG-13;USA;English
638;111.0;45045037.0;36000000;5.9;10000;Color;R;USA;English
639;157.0;28965197.0;68000000;7.9;0;Color;R;USA;English
641;128.0;39380442.0;70000000;7.1;0;Color;R;USA;English
643;105.0;37516013.0;69000000;5.9;98000;Color;R;USA;English
644;113.0;87704396.0;66000000;6.2;0;Color;PG-13;USA;English
646;121.0;83892374.0;66000000;7.0;0;Color;PG-13;USA;English
647;102.0;5932060.0;35000000;5.4;0;Color;PG-13;UK;English
648;169.0;216119491.0;70000000;8.6;22000;Color;R;USA;English
649;132.0;43568507.0;66000000;6.5;32000;Color;PG-13;USA;English
650;127.0;182805123.0;70000000;6.4;0;Color;PG-13;USA;English
651;103.0;176387405.0;59000000;7.6;3000;Color;PG;USA;English
652;136.0;33685268.0;68000000;5.5;4000;Color;R;USA;English
653;150.0;182204440.0;65000000;7.4;71000;Color;PG-13;USA;English
654;136.0;171383253.0;63000000;8.7;25000;Color;R;USA;English
655;140.0;172071312.0;62000000;7.6;5000;Color;PG;USA;English
656;113.0;119412921.0;65000000;7.5;0;Color;R;USA;English
657;104.0;139225854.0;60000000;5.5;1000;Color;G;USA;English
658;158.0;148775460.0;61000000;7.6;144000;Color;PG-13;USA;English
659;119.0;115731542.0;65000000;6.5;0;Color;PG;USA;English
660;106.0;100468793.0;65000000;6.9;0;Color;R;USA;English
661;136.0;93771072.0;65000000;6.7;0;Color;PG-13;USA;English
662;95.0;100448498.0;65000000;6.6;25000;Color;R;USA;English
663;137.0;115603980.0;65000000;7.2;35000;Color;PG-13;USA;English
664;130.0;90454043.0;65000000;6.4;0;BlackandWhite;PG-13;USA;English
665;124.0;84049211.0;70000000;6.4;0;Color;R;USA;English
666;108.0;70450000.0;50000000;6.0;0;Color;R;USA;English
667;104.0;69688384.0;60000000;6.1;0;Color;PG;USA;English
668;129.0;70236496.0;63000000;6.0;0;Color;PG-13;USA;English
669;117.0;63695760.0;65000000;6.4;0;Color;PG-13;USA;English
670;99.0;59617068.0;65000000;6.4;59000;Color;R;USA;English
671;159.0;55637680.0;65000000;7.3;10000;Color;R;UK;English
672;118.0;85911262.0;65000000;5.2;16000;Color;PG;USA;English
673;105.0;53846915.0;50100000;6.6;23000;Color;R;USA;English
674;103.0;54758461.0;65000000;6.3;18000;Color;PG-13;USA;English
675;122.0;52397389.0;65000000;5.9;0;Color;R;USA;English
677;143.0;38966057.0;65000000;6.7;688;Color;R;France;English
678;96.0;42345531.0;65000000;5.4;32000;Color;R;Germany;English
679;111.0;36064910.0;45000000;6.4;0;Color;R;USA;English
680;121.0;33328051.0;65000000;6.7;4000;Color;R;USA;English
681;135.0;32598931.0;65000000;6.2;892;Color;R;USA;English
682;101.0;28045540.0;65000000;6.1;0;Color;PG;USA;English
683;151.0;37023395.0;63000000;8.8;48000;Color;R;USA;English
684;131.0;43532294.0;65000000;7.1;0;Color;PG;USA;English
686;100.0;17218080.0;70000000;5.7;0;Color;R;USA;English
687;105.0;10014234.0;65000000;5.0;177;Color;R;France;English
688;92.0;19059018.0;65000000;5.1;15000;Color;PG-13;Australia;English
689;130.0;1987287.0;50000000;6.9;0;Color;PG-13;UK;English
690;100.0;24407944.0;43000000;4.8;0;Color;PG-13;Canada;English
691;102.0;13750556.0;65000000;6.5;32000;BlackandWhite;R;USA;English
692;133.0;31054924.0;64000000;5.1;295;Color;R;USA;English
693;121.0;43247140.0;55000000;7.1;40000;Color;PG-13;UK;English
694;147.0;2208939.0;50000000;7.5;26000;Color;R;Germany;English
695;94.0;213079163.0;63000000;6.2;0;Color;PG-13;USA;English
696;94.0;19548064.0;65000000;6.3;0;Color;PG;HongKong;English
697;127.0;356784000.0;63000000;8.1;19000;Color;PG-13;USA;English
698;212.0;25052000.0;63000000;6.6;0;Color;PG-13;USA;English
699;141.0;122012710.0;62000000;6.9;0;Color;PG-13;USA;English
700;103.0;72413.0;65000000;6.1;0;Color;R;China;Mandarin
701;98.0;58255287.0;64000000;4.3;0;Color;PG-13;USA;English
702;116.0;77086030.0;62000000;6.6;0;Color;PG-13;France;English
703;114.0;65000000.0;62000000;6.8;0;Color;PG-13;USA;English
704;87.0;32178777.0;62000000;3.8;0;Color;PG-13;USA;English
705;125.0;15738632.0;42000000;5.9;0;Color;R;USA;English
706;187.0;54116191.0;44000000;7.9;114000;Color;R;USA;English
707;93.0;118153533.0;61000000;6.3;0;Color;PG-13;USA;English
708;95.0;108012170.0;63000000;5.5;0;Color;PG;USA;English
709;117.0;210592590.0;65000000;7.7;13000;Color;R;USA;English
710;106.0;279167575.0;80000000;6.3;0;Color;PG-13;USA;English
711;115.0;143151473.0;60000000;7.1;11000;Color;PG;USA;English
712;189.0;136801374.0;60000000;8.5;30000;Color;R;USA;English
714;81.0;135381507.0;150000000;5.8;912;Color;G;USA;English
715;149.0;167735396.0;61000000;8.1;146000;Color;R;USA;English
716;119.0;121468960.0;60000000;7.9;0;Color;PG-13;USA;English
717;130.0;106635996.0;58000000;7.2;0;Color;PG-13;UK;English
718;116.0;102678089.0;95000000;6.3;885;Color;R;USA;English
719;103.0;125603360.0;60000000;8.1;18000;Color;PG;USA;English
720;99.0;101217900.0;70000000;7.0;0;Color;PG;USA;English
721;92.0;104148781.0;60000000;5.5;886;Color;PG;USA;English
722;109.0;75573300.0;61000000;6.7;22000;Color;R;USA;English
723;87.0;93375151.0;60000000;5.2;0;Color;PG;USA;English
724;111.0;106126012.0;60000000;7.0;0;Color;PG-13;USA;English
725;101.0;93307796.0;60000000;6.1;0;Color;PG-13;USA;English
726;83.0;90646554.0;105000000;6.6;0;Color;PG;USA;English
727;113.0;109176215.0;60000000;5.5;0;Color;PG-13;USA;English
728;107.0;82670733.0;60000000;5.9;0;Color;PG-13;USA;English
729;94.0;82569532.0;60000000;5.4;781;Color;PG;USA;English
730;132.0;81687587.0;61000000;6.4;24000;Color;PG-13;USA;English
731;140.0;80574010.0;60000000;5.7;26000;Color;PG-13;USA;English
732;125.0;75764085.0;60000000;6.7;0;Color;PG-13;USA;English
733;111.0;90356857.0;58000000;7.1;32000;Color;PG-13;USA;English
734;156.0;75530832.0;55000000;6.8;0;Color;R;USA;English
735;170.0;75370763.0;60000000;6.5;0;Color;PG-13;USA;English
736;120.0;100003492.0;65000000;7.6;0;Color;R;USA;English
737;100.0;90341670.0;60000000;5.5;0;Color;PG-13;USA;English
738;115.0;74540762.0;55000000;6.5;0;Color;PG-13;USA;English
739;130.0;80033643.0;60000000;7.0;38000;Color;PG-13;USA;English
740;105.0;73648142.0;60000000;5.8;0;Color;R;USA;English
741;111.0;71844424.0;60000000;7.3;0;Color;PG;USA;English
742;106.0;75638743.0;60000000;6.6;42000;Color;PG-13;USA;English
743;89.0;66734992.0;60000000;4.4;858;Color;PG;USA;English
744;100.0;75280058.0;60000000;7.7;10000;BlackandWhite;PG;USA;English
745;91.0;64505912.0;48000000;5.0;6000;Color;R;USA;English
746;146.0;77862546.0;70000000;7.7;14000;Color;R;USA;English
747;98.0;61112916.0;50000000;4.4;747;Color;PG;USA;English
748;101.0;88200225.0;60000000;6.1;0;Color;PG-13;USA;English
749;94.0;60573641.0;60000000;5.4;0;Color;PG;USA;English
750;132.0;59035104.0;66000000;6.8;0;Color;PG-13;USA;English
751;115.0;56702901.0;60000000;6.5;1000;Color;PG-13;USA;English
752;92.0;55994557.0;60000000;7.0;12000;Color;PG;USA;English
753;124.0;54910560.0;60000000;6.3;0;Color;R;USA;English
754;119.0;53789313.0;60000000;6.3;0;Color;PG-13;USA;English
755;124.0;51045801.0;60000000;6.1;829;Color;PG-13;USA;English
756;93.0;50818750.0;60000000;6.1;0;Color;G;UK;English
758;98.0;50189179.0;60000000;5.3;797;Color;PG-13;USA;English
759;92.0;50024083.0;60000000;5.4;1000;Color;R;USA;English
760;105.0;50549107.0;60000000;6.2;17000;Color;PG-13;USA;English
761;124.0;56443482.0;60000000;6.6;24000;Color;PG-13;USA;English
762;99.0;62401264.0;60000000;5.9;28000;Color;R;UK;English
763;116.0;47748610.0;75000000;6.3;0;Color;R;USA;English
764;124.0;46975183.0;61000000;7.2;0;Color;R;USA;English
765;96.0;50807639.0;60000000;6.8;11000;Color;PG;USA;English
766;104.0;46611204.0;48000000;6.1;0;Color;PG-13;USA;English
767;100.0;257756197.0;60000000;7.8;64000;Color;PG;Australia;English
768;115.0;48472213.0;45000000;5.0;621;Color;PG-13;USA;English
769;101.0;43060566.0;60000000;6.2;0;Color;PG-13;USA;English
